ReturnKey,ReturnDate,OrderDate,SalesOrderNumber,CustomerKey,ProductKey,ReturnQuantity,UnitPrice,ReturnAmount
1906,5/19/2013,4/30/2013,SO57137,309,363,4,1376.994,5507.976
1907,5/9/2013,4/30/2013,SO57162,476,353,4,1391.994,5567.976
1908,5/8/2013,4/30/2013,SO57186,546,599,4,323.994,1295.976
1909,6/15/2013,5/30/2013,SO58930,497,353,4,1391.994,5567.976
1910,6/16/2013,5/30/2013,SO58940,293,361,4,1376.994,5507.976
1911,6/20/2013,5/30/2013,SO59012,539,577,4,728.91,2915.64
1912,8/19/2013,7/31/2013,SO63201,328,584,4,323.994,1295.976
1913,8/11/2013,7/31/2013,SO63246,45,384,4,672.294,2689.176
1914,8/21/2013,7/31/2013,SO63288,563,570,4,445.41,1781.64
1915,9/18/2013,8/29/2013,SO65209,187,361,4,1376.994,5507.976
1916,9/16/2013,8/29/2013,SO65248,170,374,4,1466.01,5864.04
1917,10/18/2013,9/29/2013,SO67302,442,353,4,1391.994,5567.976
1918,11/17/2013,10/29/2013,SO69397,64,572,4,445.41,1781.64
1919,11/7/2013,10/29/2013,SO69527,257,382,4,672.294,2689.176
1920,12/16/2013,11/29/2013,SO71782,582,566,4,445.41,1781.64
1921,12/11/2013,11/29/2013,SO71839,611,566,4,445.41,1781.64
1922,12/10/2011,11/29/2011,SO46356,91,315,4,874.794,3499.176
1923,12/18/2011,11/29/2011,SO46356,91,319,4,874.794,3499.176
1924,6/15/2011,5/31/2011,SO44796,438,342,4,419.459,1677.836
1925,12/11/2011,11/29/2011,SO46356,91,311,4,2146.962,8587.848
1926,12/19/2011,11/29/2011,SO46356,91,310,4,2146.962,8587.848
1927,12/19/2011,11/29/2011,SO46356,91,312,4,2146.962,8587.848
1928,5/14/2013,4/30/2013,SO57046,650,599,4,323.994,1295.976
1929,1/6/2012,12/29/2011,SO46657,496,391,4,88.932,355.728
1930,2/14/2012,1/29/2012,SO47026,476,420,4,141.615,566.46
1931,3/8/2012,2/29/2012,SO47387,293,420,4,141.615,566.46
1932,4/15/2012,3/30/2012,SO47677,475,391,4,88.932,355.728
1933,10/10/2012,9/28/2012,SO49849,506,411,4,125.415,501.66
1934,3/11/2013,2/28/2013,SO53465,678,525,4,158.43,633.72
1935,3/7/2013,2/28/2013,SO53465,678,556,4,105.294,421.176
1936,3/16/2013,2/28/2013,SO53531,187,533,4,149.874,599.496
1937,3/15/2013,2/28/2013,SO53614,21,527,4,158.43,633.72
1938,4/10/2013,3/30/2013,SO55275,245,527,4,158.43,633.72
1939,4/11/2013,3/30/2013,SO55301,414,524,4,158.43,633.72
1940,10/9/2013,9/29/2013,SO67295,245,525,4,158.43,633.72
1941,11/5/2013,10/29/2013,SO69422,650,531,4,149.874,599.496
1942,12/16/2013,11/29/2013,SO71794,678,531,4,149.874,599.496
1943,9/12/2011,8/29/2011,SO45575,54,285,4,178.581,714.323
1944,11/18/2011,10/29/2011,SO46076,167,285,4,178.581,714.323
1945,11/6/2011,10/29/2011,SO46086,84,285,4,178.581,714.323
1946,12/8/2011,11/29/2011,SO46356,91,285,4,178.581,714.323
1947,1/15/2012,12/29/2011,SO46625,475,420,4,141.615,566.46
1948,1/9/2012,12/29/2011,SO46666,234,414,4,149.031,596.124
1949,2/19/2012,1/29/2012,SO46995,62,414,4,149.031,596.124
1950,2/9/2012,1/29/2012,SO47015,444,420,4,141.615,566.46
1951,2/15/2012,1/29/2012,SO47025,666,423,4,165.231,660.924
1952,3/13/2012,2/29/2012,SO47355,24,414,4,149.031,596.124
1953,3/19/2012,2/29/2012,SO47366,155,423,4,165.231,660.924
1954,3/8/2012,2/29/2012,SO47396,586,420,4,141.615,566.46
1955,3/10/2012,2/29/2012,SO47435,75,393,4,137.694,550.776
1956,3/13/2012,2/29/2012,SO47455,170,414,4,149.031,596.124
1957,3/9/2012,2/29/2012,SO47456,490,391,4,88.932,355.728
1958,3/17/2012,2/29/2012,SO47456,490,393,4,137.694,550.776
1959,4/7/2012,3/30/2012,SO47685,594,411,4,125.415,501.66
1960,4/8/2012,3/30/2012,SO47696,245,396,4,74.838,299.352
1961,4/16/2012,3/30/2012,SO47706,414,420,4,141.615,566.46
1962,5/12/2012,4/30/2012,SO47996,381,393,4,137.694,550.776
1963,6/18/2012,5/30/2012,SO48306,678,391,4,88.932,355.728
1964,6/10/2012,5/30/2012,SO48306,678,420,4,141.615,566.46
1965,6/10/2012,5/30/2012,SO48356,187,396,4,74.838,299.352
1966,6/13/2012,5/30/2012,SO48396,490,393,4,137.694,550.776
1967,7/16/2012,6/30/2012,SO48745,184,420,4,141.615,566.46
1968,8/9/2012,7/31/2012,SO49146,385,420,4,141.615,566.46
1969,10/14/2012,9/28/2012,SO49856,227,414,4,149.031,596.124
1970,11/14/2012,10/28/2012,SO50306,566,393,4,137.694,550.776
1971,11/10/2012,10/28/2012,SO50315,45,414,4,149.031,596.124
1972,12/6/2012,11/28/2012,SO50716,118,420,4,141.615,566.46
1973,2/6/2013,1/28/2013,SO51845,312,532,4,149.874,599.496
1974,2/10/2013,1/28/2013,SO51856,435,532,4,149.874,599.496
1975,3/10/2013,2/28/2013,SO53465,678,603,4,72.894,291.576
1976,3/11/2013,2/28/2013,SO53606,61,532,4,149.874,599.496
1977,4/20/2013,3/30/2013,SO55256,331,603,4,72.894,291.576
1978,4/10/2013,3/30/2013,SO55275,245,532,4,149.874,599.496
1979,5/15/2013,4/30/2013,SO57065,233,531,4,149.874,599.496
1980,5/11/2013,4/30/2013,SO57145,435,556,4,105.294,421.176
1981,6/15/2013,5/30/2013,SO58975,187,532,4,149.874,599.496
1982,8/17/2013,7/31/2013,SO63245,63,531,4,149.874,599.496
1983,9/14/2013,8/29/2013,SO65206,10,532,4,149.874,599.496
1984,10/19/2013,9/29/2013,SO67295,245,603,4,72.894,291.576
1985,10/14/2013,9/29/2013,SO67316,496,603,4,72.894,291.576
1986,11/7/2013,10/29/2013,SO69536,435,532,4,149.874,599.496
1987,12/6/2013,11/29/2013,SO71845,187,531,4,149.874,599.496
1988,12/18/2013,11/29/2013,SO71866,627,603,4,72.894,291.576
1989,2/13/2013,1/28/2013,SO51845,312,524,4,158.43,633.72
1990,3/10/2013,2/28/2013,SO53465,678,524,4,158.43,633.72
1991,3/10/2013,2/28/2013,SO53536,118,551,4,158.43,633.72
1992,5/7/2013,4/30/2013,SO57046,650,551,4,158.43,633.72
1993,5/12/2013,4/30/2013,SO57046,650,524,4,158.43,633.72
1994,5/12/2013,4/30/2013,SO57065,233,551,4,158.43,633.72
1995,5/17/2013,4/30/2013,SO57186,546,524,4,158.43,633.72
1996,7/18/2013,6/30/2013,SO61196,245,524,4,158.43,633.72
1997,9/19/2013,8/29/2013,SO65235,685,524,4,158.43,633.72
1998,9/19/2013,8/29/2013,SO65315,21,524,4,158.43,633.72
1999,10/14/2013,9/29/2013,SO67295,245,527,4,158.43,633.72
2000,10/15/2013,9/29/2013,SO67295,245,524,4,158.43,633.72
2001,10/17/2013,9/29/2013,SO67316,496,551,4,158.43,633.72
2002,1/11/2011,12/29/2010,SO43689,166,334,4,419.459,1677.836
2003,2/7/2011,1/29/2011,SO43904,255,328,4,419.459,1677.836
2004,4/15/2011,3/31/2011,SO44293,618,336,4,419.459,1677.836
2005,5/14/2011,5/1/2011,SO44509,328,328,4,419.459,1677.836
2006,11/13/2011,10/29/2011,SO46049,328,334,4,419.459,1677.836
2007,11/6/2011,10/29/2011,SO46086,84,328,4,419.459,1677.836
2008,12/20/2011,11/29/2011,SO46357,365,332,4,419.459,1677.836
2009,12/15/2011,11/29/2011,SO46387,170,338,4,419.459,1677.836
2010,1/10/2012,12/29/2011,SO46633,594,352,4,1242.852,4971.407
2011,1/19/2012,12/29/2011,SO46640,252,354,4,1242.852,4971.407
2012,1/10/2012,12/29/2011,SO46655,414,354,4,1242.852,4971.407
2013,1/18/2012,12/29/2011,SO46660,166,373,4,1308.938,5235.75
2014,2/7/2012,1/29/2012,SO46997,336,373,4,1308.938,5235.75
2015,3/10/2012,2/29/2012,SO47378,327,352,4,1242.852,4971.407
2016,3/19/2012,2/29/2012,SO47435,75,362,4,1229.459,4917.836
2017,4/16/2012,3/30/2012,SO47693,676,356,4,1242.852,4971.407
2018,4/8/2012,3/30/2012,SO47718,234,327,4,469.794,1879.176
2019,5/14/2012,4/30/2012,SO47967,653,354,4,1242.852,4971.407
2020,5/16/2012,4/30/2012,SO48077,108,373,4,1308.938,5235.75
2021,6/8/2012,5/30/2012,SO48325,418,373,4,1308.938,5235.75
2022,6/20/2012,5/30/2012,SO48333,197,356,4,1242.852,4971.407
2023,8/14/2012,7/31/2012,SO49114,43,356,4,1242.852,4971.407
2024,10/19/2012,9/28/2012,SO49822,676,362,4,1229.459,4917.836
2025,10/17/2012,9/28/2012,SO49836,530,362,4,1229.459,4917.836
2026,11/5/2012,10/28/2012,SO50282,345,358,4,1229.459,4917.836
2027,11/14/2012,10/28/2012,SO50301,385,362,4,1229.459,4917.836
2028,12/15/2012,11/28/2012,SO50698,10,354,4,1242.852,4971.407
2029,12/17/2012,11/28/2012,SO50716,118,358,4,1229.459,4917.836
2030,12/14/2012,11/28/2012,SO50754,438,327,4,469.794,1879.176
2031,8/10/2013,7/31/2013,SO63131,697,590,4,461.694,1846.776
2032,9/11/2013,8/29/2013,SO65245,179,562,4,1430.442,5721.768
2033,1/7/2012,12/29/2011,SO46655,414,362,4,1229.459,4917.836
2034,2/6/2012,1/29/2012,SO47015,444,358,4,1229.459,4917.836
2035,2/19/2012,1/29/2012,SO47065,546,362,4,1229.459,4917.836
2036,4/8/2012,3/30/2012,SO47685,594,362,4,1229.459,4917.836
2037,4/20/2012,3/30/2012,SO47696,245,358,4,1229.459,4917.836
2038,4/13/2012,3/30/2012,SO47726,315,358,4,1229.459,4917.836
2039,8/18/2012,7/31/2012,SO49095,697,362,4,1229.459,4917.836
2040,8/16/2012,7/31/2012,SO49146,385,358,4,1229.459,4917.836
2041,9/15/2012,8/28/2012,SO49495,585,362,4,1229.459,4917.836
2042,10/5/2012,9/28/2012,SO49836,530,358,4,1229.459,4917.836
2043,12/19/2012,11/28/2012,SO50756,585,358,4,1229.459,4917.836
2044,2/10/2012,1/29/2012,SO46986,89,327,4,234.897,939.588
2045,5/19/2012,4/30/2012,SO47995,377,327,4,469.794,1879.176
2046,6/20/2012,5/30/2012,SO48286,277,327,4,469.794,1879.176
2047,6/10/2012,5/30/2012,SO48385,438,327,4,469.794,1879.176
2048,7/19/2012,6/30/2012,SO48775,203,327,4,469.794,1879.176
2049,8/8/2012,7/31/2012,SO49066,426,373,4,1308.938,5235.75
2050,8/12/2012,7/31/2012,SO49076,167,327,4,469.794,1879.176
2051,9/5/2012,8/28/2012,SO49446,216,327,4,469.794,1879.176
2052,9/9/2012,8/28/2012,SO49486,649,327,4,469.794,1879.176
2053,9/9/2012,8/28/2012,SO49496,461,327,4,469.794,1879.176
2054,12/18/2012,11/28/2012,SO50696,579,373,4,1308.938,5235.75
2055,12/14/2012,11/28/2012,SO50705,147,327,4,469.794,1879.176
2056,12/5/2012,11/28/2012,SO50726,170,327,4,469.794,1879.176
2057,12/19/2012,11/28/2012,SO50746,5,327,4,469.794,1879.176
2058,1/17/2013,12/28/2012,SO51106,331,562,4,953.628,3814.512
2059,2/6/2013,1/28/2013,SO51715,43,588,4,461.694,1846.776
2060,2/18/2013,1/28/2013,SO51825,345,588,4,461.694,1846.776
2061,2/5/2013,1/28/2013,SO51826,693,561,4,953.628,3814.512
2062,3/19/2013,2/28/2013,SO53606,61,588,4,461.694,1846.776
2063,3/20/2013,2/28/2013,SO53606,61,590,4,461.694,1846.776
2064,4/15/2013,3/30/2013,SO55256,331,562,4,1430.442,5721.768
2065,4/16/2013,3/30/2013,SO55256,331,563,4,1430.442,5721.768
2066,4/17/2013,3/30/2013,SO55276,205,561,4,1430.442,5721.768
2067,5/19/2013,4/30/2013,SO57135,541,588,4,461.694,1846.776
2068,6/17/2013,5/30/2013,SO58906,149,590,4,461.694,1846.776
2069,6/15/2013,5/30/2013,SO58956,48,562,4,1430.442,5721.768
2070,8/20/2013,7/31/2013,SO63266,352,588,4,461.694,1846.776
2071,12/12/2013,11/29/2013,SO71896,648,590,4,461.694,1846.776
2072,5/8/2011,5/1/2011,SO44525,569,332,4,419.459,1677.836
2073,4/11/2011,3/31/2011,SO44306,423,332,4,419.459,1677.836
2074,5/8/2011,5/1/2011,SO44515,107,328,4,419.459,1677.836
2075,8/8/2011,8/1/2011,SO45275,531,328,4,419.459,1677.836
2076,9/8/2011,8/29/2011,SO45536,273,338,4,419.459,1677.836
2077,10/20/2011,9/29/2011,SO45786,514,334,4,419.459,1677.836
2078,10/9/2011,9/29/2011,SO45795,670,336,4,419.459,1677.836
2079,11/8/2011,10/29/2011,SO46055,527,328,4,419.459,1677.836
2080,11/17/2011,10/29/2011,SO46076,167,338,4,419.459,1677.836
2081,11/14/2011,10/29/2011,SO46086,84,332,4,419.459,1677.836
2082,11/13/2011,10/29/2011,SO46095,342,332,4,419.459,1677.836
2083,11/10/2011,10/29/2011,SO46095,342,328,4,419.459,1677.836
2084,12/20/2011,11/29/2011,SO46355,647,328,4,419.459,1677.836
2085,12/6/2011,11/29/2011,SO46356,91,334,4,419.459,1677.836
2086,12/16/2011,11/29/2011,SO46385,54,328,4,419.459,1677.836
2087,1/7/2012,12/29/2011,SO46625,475,356,4,1242.852,4971.407
2088,1/14/2012,12/29/2011,SO46655,414,356,4,1242.852,4971.407
2089,3/9/2012,2/29/2012,SO47365,678,356,4,1242.852,4971.407
2090,3/12/2012,2/29/2012,SO47396,586,352,4,1242.852,4971.407
2091,3/14/2012,2/29/2012,SO47435,75,356,4,1242.852,4971.407
2092,4/15/2012,3/30/2012,SO47676,437,352,4,1242.852,4971.407
2093,4/20/2012,3/30/2012,SO47696,245,352,4,1242.852,4971.407
2094,4/7/2012,3/30/2012,SO47706,414,352,4,1242.852,4971.407
2095,5/18/2012,4/30/2012,SO48076,642,352,4,1242.852,4971.407
2096,6/11/2012,5/30/2012,SO48375,75,352,4,1242.852,4971.407
2097,6/10/2012,5/30/2012,SO48395,585,356,4,1242.852,4971.407
2098,8/20/2012,7/31/2012,SO49095,697,356,4,1242.852,4971.407
2099,11/9/2012,10/28/2012,SO50195,653,352,4,1242.852,4971.407
2100,12/6/2012,11/28/2012,SO50676,497,356,4,1242.852,4971.407
2101,12/10/2012,11/28/2012,SO50756,585,356,4,1242.852,4971.407
2102,3/16/2012,2/29/2012,SO47396,586,354,4,1242.852,4971.407
2103,6/8/2013,5/30/2013,SO58925,282,563,1,1430.442,1430.442
2104,6/8/2013,5/30/2013,SO58925,282,561,1,1430.442,1430.442
2105,6/6/2013,5/30/2013,SO58955,407,561,1,1430.442,1430.442
2106,6/10/2013,5/30/2013,SO59016,223,561,1,1430.442,1430.442
2107,6/14/2013,5/30/2013,SO59075,179,562,1,1430.442,1430.442
2108,9/15/2013,8/29/2013,SO65245,179,561,1,1430.442,1430.442
2109,9/12/2013,8/29/2013,SO65245,179,563,1,1430.442,1430.442
2110,9/18/2013,8/29/2013,SO65255,163,562,1,1430.442,1430.442
2111,9/18/2013,8/29/2013,SO65255,163,561,1,1430.442,1430.442
2112,9/6/2013,8/29/2013,SO65296,595,561,1,1430.442,1430.442
2113,10/9/2013,9/29/2013,SO67346,451,562,1,1430.442,1430.442
2114,11/7/2013,10/29/2013,SO69565,8,561,1,1430.442,1430.442
2115,12/6/2013,11/29/2013,SO71796,420,562,1,1430.442,1430.442
2116,12/8/2013,11/29/2013,SO71816,295,561,1,1430.442,1430.442
2117,12/9/2013,11/29/2013,SO71866,627,562,1,1430.442,1430.442
2118,1/12/2012,12/29/2011,SO46625,475,362,1,1229.459,1229.459
2119,3/12/2012,2/29/2012,SO47396,586,358,1,1229.459,1229.459
2120,4/10/2012,3/30/2012,SO47706,414,362,1,1229.459,1229.459
2121,5/8/2012,4/30/2012,SO48015,513,358,1,1229.459,1229.459
2122,5/13/2012,4/30/2012,SO48066,385,362,1,1229.459,1229.459
2123,6/10/2012,5/30/2012,SO48306,678,362,1,1229.459,1229.459
2124,6/12/2012,5/30/2012,SO48375,75,358,1,1229.459,1229.459
2125,6/6/2012,5/30/2012,SO48395,585,358,1,1229.459,1229.459
2126,6/9/2012,5/30/2012,SO48396,490,362,1,1229.459,1229.459
2127,7/18/2012,6/30/2012,SO48776,414,362,1,1229.459,1229.459
2128,8/10/2012,7/31/2012,SO49085,653,362,1,1229.459,1229.459
2129,8/9/2012,7/31/2012,SO49105,650,362,1,1229.459,1229.459
2130,8/19/2012,7/31/2012,SO49146,385,362,1,1229.459,1229.459
2131,9/12/2012,8/28/2012,SO49515,490,362,1,1229.459,1229.459
2132,10/9/2012,9/28/2012,SO49855,442,362,1,1229.459,1229.459
2133,11/13/2012,10/28/2012,SO50195,653,362,1,1229.459,1229.459
2134,11/11/2012,10/28/2012,SO50306,566,362,1,1229.459,1229.459
2135,2/16/2013,1/28/2013,SO51845,312,590,1,461.694,461.694
2136,3/18/2013,2/28/2013,SO53536,118,588,1,461.694,461.694
2137,7/12/2013,6/30/2013,SO61185,560,588,1,461.694,461.694
2138,8/14/2013,7/31/2013,SO63215,348,588,1,461.694,461.694
2139,9/10/2013,8/29/2013,SO65155,149,590,1,461.694,461.694
2140,9/8/2013,8/29/2013,SO65155,149,588,1,461.694,461.694
2141,9/12/2013,8/29/2013,SO65195,197,590,1,461.694,461.694
2142,9/17/2013,8/29/2013,SO65235,685,588,1,461.694,461.694
2143,12/16/2013,11/29/2013,SO71806,497,588,1,461.694,461.694
2144,12/6/2013,11/29/2013,SO71806,497,590,1,461.694,461.694
2145,4/13/2012,3/30/2012,SO47716,660,373,1,1308.938,1308.938
2146,4/13/2012,3/30/2012,SO47725,81,373,1,1308.938,1308.938
2147,7/14/2012,6/30/2012,SO48735,670,373,1,1308.938,1308.938
2148,7/15/2012,6/30/2012,SO48775,203,373,1,1308.938,1308.938
2149,7/14/2012,6/30/2012,SO48786,660,373,1,1308.938,1308.938
2150,9/17/2012,8/28/2012,SO49465,579,373,1,1308.938,1308.938
2151,9/13/2012,8/28/2012,SO49476,575,373,1,1308.938,1308.938
2152,9/13/2012,8/28/2012,SO49496,461,373,1,1308.938,1308.938
2153,1/11/2013,12/28/2012,SO51106,331,563,1,953.628,953.628
2154,2/18/2013,1/28/2013,SO51786,138,561,1,953.628,953.628
2155,3/21/2013,2/28/2013,SO53476,186,561,1,953.628,953.628
2156,2/19/2012,1/29/2012,SO46936,210,327,1,234.897,234.897
2157,2/9/2012,1/29/2012,SO46956,198,327,1,234.897,234.897
2158,2/14/2012,1/29/2012,SO46995,62,327,1,234.897,234.897
2159,4/10/2012,3/30/2012,SO47715,292,327,1,469.794,469.794
2160,5/12/2012,4/30/2012,SO47975,558,327,1,469.794,469.794
2161,5/17/2012,4/30/2012,SO48016,97,327,1,469.794,469.794
2162,5/11/2012,4/30/2012,SO48065,79,327,1,469.794,469.794
2163,6/15/2012,5/30/2012,SO48366,674,327,1,469.794,469.794
2164,9/16/2012,8/28/2012,SO49485,155,327,1,469.794,469.794
2165,11/10/2012,10/28/2012,SO50205,259,327,1,469.794,469.794
2166,11/6/2012,10/28/2012,SO50266,77,327,1,469.794,469.794
2167,11/9/2012,10/28/2012,SO50276,135,327,1,469.794,469.794
2168,11/15/2012,10/28/2012,SO50296,313,327,1,469.794,469.794
2169,12/10/2012,11/28/2012,SO50685,156,327,1,469.794,469.794
2170,4/17/2012,3/30/2012,SO47685,594,356,1,1242.852,1242.852
2171,4/11/2012,3/30/2012,SO47706,414,356,1,1242.852,1242.852
2172,6/11/2012,5/30/2012,SO48356,187,356,1,1242.852,1242.852
2173,6/6/2012,5/30/2012,SO48375,75,356,1,1242.852,1242.852
2174,6/18/2012,5/30/2012,SO48396,490,356,1,1242.852,1242.852
2175,7/11/2012,6/30/2012,SO48776,414,356,1,1242.852,1242.852
2176,8/11/2012,7/31/2012,SO49085,653,356,1,1242.852,1242.852
2177,12/19/2012,11/28/2012,SO50745,61,356,1,1242.852,1242.852
2178,2/15/2012,1/29/2012,SO46966,43,352,1,1242.852,1242.852
2179,2/10/2012,1/29/2012,SO47015,444,352,1,1242.852,1242.852
2180,6/8/2012,5/30/2012,SO48356,187,352,1,1242.852,1242.852
2181,6/18/2012,5/30/2012,SO48396,490,352,1,1242.852,1242.852
2182,7/16/2012,6/30/2012,SO48765,7,352,1,1242.852,1242.852
2183,8/17/2012,7/31/2012,SO49085,653,352,1,1242.852,1242.852
2184,8/11/2012,7/31/2012,SO49125,435,352,1,1242.852,1242.852
2185,9/9/2012,8/28/2012,SO49515,490,352,1,1242.852,1242.852
2186,9/9/2012,8/28/2012,SO49516,602,352,1,1242.852,1242.852
2187,11/18/2012,10/28/2012,SO50295,352,352,1,1242.852,1242.852
2188,12/8/2012,11/28/2012,SO50675,327,352,1,1242.852,1242.852
2189,5/18/2012,4/30/2012,SO47996,381,354,1,1242.852,1242.852
2190,6/7/2012,5/30/2012,SO48356,187,354,1,1242.852,1242.852
2191,6/19/2012,5/30/2012,SO48365,368,354,1,1242.852,1242.852
2192,7/11/2012,6/30/2012,SO48776,414,354,1,1242.852,1242.852
2193,8/19/2012,7/31/2012,SO49125,435,354,1,1242.852,1242.852
2194,10/9/2012,9/28/2012,SO49825,125,354,1,1242.852,1242.852
2195,11/14/2012,10/28/2012,SO50195,653,354,1,1242.852,1242.852
2196,5/21/2011,5/1/2011,SO44545,256,328,1,419.459,419.459
2197,1/17/2011,12/29/2010,SO43685,458,328,1,419.459,419.459
2198,6/18/2011,5/31/2011,SO44755,273,328,1,419.459,419.459
2199,4/13/2011,3/31/2011,SO44286,511,328,1,419.459,419.459
2200,2/5/2011,1/29/2011,SO43886,317,328,1,419.459,419.459
2201,5/20/2011,5/1/2011,SO44496,191,328,1,419.459,419.459
2202,2/14/2011,1/29/2011,SO43905,612,328,1,419.459,419.459
2203,6/9/2011,5/31/2011,SO44765,156,328,1,419.459,419.459
2204,3/8/2011,3/1/2011,SO44106,116,328,1,419.459,419.459
2205,4/17/2011,3/31/2011,SO44296,670,328,1,419.459,419.459
2206,7/11/2011,7/1/2011,SO45055,670,328,1,419.459,419.459
2207,7/14/2011,7/1/2011,SO45065,549,328,1,419.459,419.459
2208,9/17/2011,8/29/2011,SO45536,273,328,1,419.459,419.459
2209,9/11/2011,8/29/2011,SO45575,54,328,1,419.459,419.459
2210,10/7/2011,9/29/2011,SO45805,549,328,1,419.459,419.459
2211,11/19/2011,10/29/2011,SO46085,528,328,1,419.459,419.459
2212,12/18/2011,11/29/2011,SO46326,173,328,1,419.459,419.459
2213,1/6/2011,12/29/2010,SO43666,511,334,1,419.459,419.459
2214,2/8/2011,1/29/2011,SO43855,102,334,1,419.459,419.459
2215,2/5/2011,1/29/2011,SO43886,317,334,1,419.459,419.459
2216,3/20/2011,3/1/2011,SO44085,155,334,1,419.459,419.459
2217,5/11/2011,5/1/2011,SO44526,336,334,1,419.459,419.459
2218,4/13/2011,3/31/2011,SO44306,423,334,1,419.459,419.459
2219,8/22/2011,8/1/2011,SO45285,36,334,1,419.459,419.459
2220,8/13/2011,8/1/2011,SO45335,342,334,1,419.459,419.459
2221,9/15/2011,8/29/2011,SO45516,647,334,1,419.459,419.459
2222,11/19/2011,10/29/2011,SO46036,558,334,1,419.459,419.459
2223,11/19/2011,10/29/2011,SO46055,527,334,1,419.459,419.459
2224,11/6/2011,10/29/2011,SO46086,84,334,1,419.459,419.459
2225,11/9/2011,10/29/2011,SO46095,342,334,1,419.459,419.459
2226,12/17/2011,11/29/2011,SO46326,173,334,1,419.459,419.459
2227,5/19/2011,5/1/2011,SO44496,191,340,1,419.459,419.459
2228,5/8/2011,5/1/2011,SO44486,318,340,1,419.459,419.459
2229,4/17/2011,3/31/2011,SO44296,670,336,1,419.459,419.459
2230,5/12/2011,5/1/2011,SO44506,584,336,1,419.459,419.459
2231,5/22/2011,5/1/2011,SO44555,612,340,1,419.459,419.459
2232,5/14/2011,5/1/2011,SO44555,612,336,1,419.459,419.459
2233,7/13/2011,7/1/2011,SO45055,670,336,1,419.459,419.459
2234,7/14/2011,7/1/2011,SO45055,670,340,1,419.459,419.459
2235,8/20/2011,8/1/2011,SO45326,364,340,1,419.459,419.459
2236,9/12/2011,8/29/2011,SO45536,273,336,1,419.459,419.459
2237,11/12/2011,10/29/2011,SO46036,558,336,1,419.459,419.459
2238,11/17/2011,10/29/2011,SO46055,527,336,1,419.459,419.459
2239,11/6/2011,10/29/2011,SO46076,167,336,1,419.459,419.459
2240,12/17/2011,11/29/2011,SO46326,173,336,1,419.459,419.459
2241,12/7/2011,11/29/2011,SO46336,96,340,1,419.459,419.459
2242,5/12/2011,5/1/2011,SO44496,191,332,1,419.459,419.459
2243,2/15/2011,1/29/2011,SO43905,612,332,1,419.459,419.459
2244,4/21/2011,3/31/2011,SO44296,670,332,1,419.459,419.459
2245,5/21/2011,5/1/2011,SO44516,74,332,1,419.459,419.459
2246,4/8/2011,3/31/2011,SO44316,431,332,1,419.459,419.459
2247,7/17/2011,7/1/2011,SO45055,670,332,1,419.459,419.459
2248,7/15/2011,7/1/2011,SO45066,458,332,1,419.459,419.459
2249,8/9/2011,8/1/2011,SO45335,342,332,1,419.459,419.459
2250,9/15/2011,8/29/2011,SO45516,647,332,1,419.459,419.459
2251,9/15/2011,8/29/2011,SO45545,156,332,1,419.459,419.459
2252,10/7/2011,9/29/2011,SO45795,670,332,1,419.459,419.459
2253,11/8/2011,10/29/2011,SO46036,558,332,1,419.459,419.459
2254,11/13/2011,10/29/2011,SO46076,167,332,1,419.459,419.459
2255,2/7/2011,1/29/2011,SO43886,317,338,1,419.459,419.459
2256,3/17/2011,3/1/2011,SO44085,155,338,1,419.459,419.459
2257,5/13/2011,5/1/2011,SO44526,336,338,1,419.459,419.459
2258,5/15/2011,5/1/2011,SO44555,612,338,1,419.459,419.459
2259,7/8/2011,7/1/2011,SO45065,549,338,1,419.459,419.459
2260,8/21/2011,8/1/2011,SO45285,36,338,1,419.459,419.459
2261,8/9/2011,8/1/2011,SO45305,569,338,1,419.459,419.459
2262,8/10/2011,8/1/2011,SO45335,342,338,1,419.459,419.459
2263,12/20/2011,11/29/2011,SO46355,647,338,1,419.459,419.459
2264,5/20/2013,4/30/2013,SO57145,435,532,1,149.874,149.874
2265,9/19/2013,8/29/2013,SO65195,197,532,1,149.874,149.874
2266,9/9/2013,8/29/2013,SO65235,685,532,1,149.874,149.874
2267,9/9/2013,8/29/2013,SO65315,21,532,1,149.874,149.874
2268,11/14/2013,10/29/2013,SO69505,385,532,1,149.874,149.874
2269,12/17/2013,11/29/2013,SO71896,648,532,1,149.874,149.874
2270,2/18/2013,1/28/2013,SO51715,43,533,1,149.874,149.874
2271,2/14/2013,1/28/2013,SO51845,312,533,1,149.874,149.874
2272,2/5/2013,1/28/2013,SO51856,435,533,1,149.874,149.874
2273,2/8/2013,1/28/2013,SO51856,435,550,1,149.874,149.874
2274,3/16/2013,2/28/2013,SO53536,118,533,1,149.874,149.874
2275,3/14/2013,2/28/2013,SO53606,61,531,1,149.874,149.874
2276,3/21/2013,2/28/2013,SO53606,61,533,1,149.874,149.874
2277,5/15/2013,4/30/2013,SO57015,18,531,1,149.874,149.874
2278,5/15/2013,4/30/2013,SO57036,43,533,1,149.874,149.874
2279,5/8/2013,4/30/2013,SO57186,546,531,1,149.874,149.874
2280,6/9/2013,5/30/2013,SO58975,187,531,1,149.874,149.874
2281,9/16/2013,8/29/2013,SO65315,21,531,1,149.874,149.874
2282,11/18/2013,10/29/2013,SO69505,385,533,1,149.874,149.874
2283,12/10/2013,11/29/2013,SO71806,497,533,1,149.874,149.874
